left-image href,dealer-name,temp-auto src,title,address,price,price-addition,description,left-side,left-side (2),ownership,left-side (3),urgent-label,sticker-checkbox,sticker-checkbox (2),sticker-checkbox (3),v-label,comments-count,lazy src,cad-label href,cad-label
https://www.house.kg/details/226746268ce857c9904c6-22499373,,,"Дом, 4-комн., 240 м2, 8 соток","Бишкек, с. Новопавловка, Молодежная 1/Фрунзе",$ 160 000,13 993 600 сом,"продаю двухэтажный дом с просторным участком 8соток и удобным двором. Дом оборудован полностью всеми удобствами. 4 просторные комнаты на втором этаже, на первом этаже кухня-зал, холл как зона отдыха, огромный сан узел, топка с доп раковиной и плитой, во дворе имеется вольер для собаки, углярка. Мо...",1 месяц назад,592,,1,,,,,,,,,
https://www.house.kg/details/328610168678f773b6088-44941311,,,"Дом, 5-комн., 155 м2, 6 соток","Бишкек, Кара-Жыгач ж/м",$ 153 500,13 425 110 сом,"Продаётся дом в ж/м Кара-Жыгач! 🌟 📍 Адрес: ул. Бурана, 28Б 🏡 Характеристики: * 150 м², 5 просторных комнат * Участок 6 соток (20×30 м), правильной формы * Саманный, утеплённый дом * Современный евроремонт * Встроенная мебель остаётся ⚙️ Коммуникации: 🔥 Газ 💡 Свет 💧 Вода 🚽 Канализация...",1 месяц назад,826,,,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/8271007686b78cfbdf8a8-06315910,,,"Дом, 3-комн., 88 м2, 2 сотки","Иссык-Кульская область, с. Чок-Тал",$ 60 000,5 247 600 сом,"🏡 Продается Таунхаус в Чок-Тал (Париж 2) 📍 Локация: Чок-Тал, коттеджный поселок Париж 2 💰 Цена: $60,000 🆔 ID объекта: 4628 📐 Характеристики: Тип объекта: Таунхаус Площадь: 88 м² Количество комнат: 3 (2 спальни + зал-студия с кухней) Состояние: Новый, дизайнерский ремонт Год постро...",1 месяц назад,1469,,15,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/6555407686ce9db5a1086-38025068,,,"Дом, 3-комн., 40 м2, 4 сотки","Бишкек, Политех",$ 350 000,30 611 000 сом,"🔥 Үй сатылат! Срочно! 🔥 📍 Дареги: Ахунбаев менен Чапаев көчөлөрүнүн кесилишинде. 🏠 Үйдүн өзгөчөлүктөрү: • Участоктун узуну: 24 м • Туурасы: 16 м • Жалпы аянты: 4 соток • Документтери: Кызыл китеп, баары толук даяр ✅ 💰 Баасы: 350,000 (срочно!) Шашылыңыз, жакшы сунуш! id: 3613",1 месяц назад,760,,2,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/4331549686cf39e335342-76271031,,,"Дом, 4-комн., 100 м2, 5 соток","Бишкек, Алматинка - Магистраль",$ 125 000,10 932 500 сом,"🔥 Панорамалык көрүнүшү бар тоо жана шаарга караган дача сатылат! Жашоого же эс алууга идеалдуу — таза аба, кооз көрүнүштөр. 📍 Участок 5 сотых — түз, жакшы каралган, чоң багы бар. 🏡 Үй эки кабаттуу, заманбап ремонттон өткөн, жашоого толугу менен даяр. • 4 жарык жана ыңгайлуу бөлмө • 2 дааратканас...",1 месяц назад,1407,,21,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/921915868721fd0228f49-81585612,,,"Дом, 2-комн., 69 м2, 2 сотки","Иссык-Кульская область, с. Чок-Тал",$ 110 000,9 620 600 сом,"Продается двухэтажный таунхаус Иссык-Куль пансионате Мурас( Витязь) площадью 69 кв.м, расположенный в 5 минутах ходьбы от пляжа и рядом с аэропортом. В доме выполнен качественный ремонт, установлена новая мебель, все документы в порядке, имеется красная книга. На втором этаже расположена мастер-...",1 месяц назад,1046,,5,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/58689156879db4e8501b7-60803836,,,"Дом, 5-комн., 190 м2, 5 соток","Бишкек, Кок-Жар ж/м",$ 245 000,21 427 700 сом,"🏡 СРОЧНО ПРОДАЕТСЯ ДОМ 📍 ЖМ ""Кок-Жар"" | 2 этажа | 190 м² | 5 соток земли 🌟 ОСНОВНЫЕ ХАРАКТЕРИСТИКИ: 🔵 🛠 Состояние: ✔ 1 этаж: полностью с теплым полом + косметический ремонт ✔ 2 этаж: ПСО (под чистовую отделку) ✔ Высота потолков: 3 метра ✔ Окна: панорамные 🔵 🚗 Паркинг: крытый гараж на 2 ...",1 месяц назад,822,,10,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/7058523687b1ab6622ae5-26008216,,,"Дом, 5-комн., 145 м2, 7 соток","Бишкек, Киргизия-2 м-н",$ 199 999,17 491 913 сом,"Продаётся кирпичный дом в Чон-Арыке — 145 м², участок 7 соток Уютный 1-этажный дом, построен в 2000 году. ✅ Жилая площадь — 140 м² ✅ Кухня — 30 м² ✅ Газовое отопление, центральное водоснабжение и канализация ✅ Электричество (3 фазы), оптика, телефон ✅ Раздельный санузел, пластиковые окна, до...",1 месяц назад,1347,,17,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/4245626687b3a7786ffb6-14534046,,,"Дом, 5-комн., 49.1 м2, 6 соток","село Ленинское, Восточная ...../....",$ 84 000,7 346 640 сом,"🏡 Продается уютный дом с участком 6 соток в центре села Ленинское! Идеальный вариант для комфортной жизни всего в 3 км от города! 📍 Расположение: Восточная улица, рядом школы, детские сады, мечеть и магазины — вся инфраструктура под рукой! 🏠 Дом деревянный, шпальный, площадь 49,1 м² (с прис...",1 месяц назад,679,,2,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/4580553687b63e8a2b747-04287907,,,"Дом, 6 и более комнат, 78 м2, 14.5 соток","село Ленинское, Виноградная",$ 106 000,9 270 760 сом,"🏡 Продается участок 14,5 соток с домом в с. Ленинское Просторный участок с жилым домом в тихом и развитом районе! 📍 с. Ленинское, Аламудунский район 🏠 Дом — 78 м², уютный и теплый 🚿 Туалет и душ — внутри дома 🚜 Хозпостройки, баня, своя скважина 🌿 Большая территория — 14,5 соток — отлично п...",1 месяц назад,655,,,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/44090687f75f4806e39-85217005,,,"Дом, 2-комн., 70 м2, 9 соток","Бишкек, с. Новопавловка",$ 117 000,10 232 820 сом,"Продается участок 9 соток в с. Новопавловка (ул. Пограничная / Ала-Арчинская) 📍 Участок расположен во второй линии от главной дороги — спокойно и удобно Площадь — 9 соток, форма участка — правильная Асфальтированная дорога до участка Все центральные коммуникации: свет, вода, канализация, газ Газ...",1 месяц назад,473,,1,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/2402434688065e54b1240-96305745,,,"Дом, 6 и более комнат, 250 м2, 6 соток","Бишкек, Азия Молл",$ 490 000,42 855 400 сом,"🏡 Современный дом премиум-класса рядом с Азия Моллом 📍 Локация: престижный район, Азия Молл 📐 Площадь дома: 250 м² 🌿 Участок: 6 соток 💰 Цена: 42 850 500 сом (490 000 $) ⸻ 🔹 Пространство, продуманное до мелочей: • 7 просторных комнат • Стильный дизайнерский интерьер • Полы с подогревом ...",1 месяц назад,688,,2,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/850018068808011852607-28480609,,,"Дом, 4-комн., 50 м2, 8 соток","Иссык-Кульская область, Балыкчы, мамбеталиева",$ 125 000,10 932 500 сом,🏡 ПРОДАЁТСЯ ДОМ + ГОТОВЫЙ БИЗНЕС — г. Балыкчы 🔵✔️ Участок — 8 соток 15/50 🔵✔️ Просторный и тёплый дом со всеми удобствами 🔵✔️ Все документы в порядке 🔵✔️ 3-фазное электричество подключено 🔵✔️ Видеонаблюдение по всему периметру 🔵✔️ Действующий бизнес — 1200 кур-несушек (возраст 6 мес...,1 месяц назад,572,,1,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/653433867f77f6b5634e4-68919633,,,"Дом, 6 и более комнат, 300 м2, 4 сотки","Бишкек, Кара Дарыя, Шукурова/Джантошева",$ 390 000,34 109 400 сом,"Очень срочно !!! Продаётся двухэтажный новый дом по улице Шукурова, (район Ахунбаева/Карла Маркса) ☑️участок 4 соток,300 кв.м ☑️высота потолков 3,40 м. ☑️коммуникации все центральные и тёплые полы и батареи, интернет . ☑️утепление базальт ☑️окна алюминиевый профиль, энергосберегающие с ...",1 месяц назад,2702,,24,,,,,,,,,
https://www.house.kg/details/860480668ce3a314bb3a1-20030401,,https://cdn.house.kg/house/images/5/b/d/5bd915fede84d5f69854e05577fe2b71_240x180.jpg,"Дом, 4-комн., 140 м2, 5 соток","Бишкек, Рухий Мурас ж/м, Рухий -Мурас1, 442/3",$ 152 000,13 293 920 сом,,1 месяц назад,680,СОБСТВЕННИК,3,,,,,,,,,
https://www.house.kg/details/794849968a578f2650342-72684413,Аманат Инвест НЕДВИЖИМОСТЬ,https://cdn.house.kg/house/images/0/1/2/012a7e6b87578864c1bbc038af1697ea_240x180.jpg,"Дом, 3-комн., 55 м2, 4 сотки","Бишкек, Ак-Ордо ж/м/Тагай бий-Гагарина",$ 100 000,8 746 000 сом,"🏡 ПРОДАЕТСЯ ДОМ | Ж/м Ак Ордо 1 🏡 ✨ Уютный дом в обжитом районе с отличной инфраструктурой! 📍 Локация: Ак Ордо 1 📐 Площадь дома: 9×7 м 📏 Участок: 4 сотки (полностью огорожен) 💧💡🔥 Коммуникации: все центральные (вода, электричество, канализация, газ) 🔥 Отопление: Газовое Твёрдотопливно...",1 месяц назад,509,,2,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/399730968a55d4b1da6f6-35953666,Аманат Инвест НЕДВИЖИМОСТЬ,https://cdn.house.kg/house/images/1/c/9/1c9af680c1548cd970762e9cac9d8f7e_240x180.jpg,"Дом, 4-комн., 160 м2, 4.5 сотки","Бишкек, Кок-Жар ж/м, шапак 20",$ 150 000,13 119 000 сом,"🏡 Продаётся дом в Ж/м Кок-Жар 📍 Отличный участок с коммуникациями, правильной формы! 🔸 Площадь дома — 120 м² 🔸 Участок — 4.5 сотки (правильной прямоугольной формы) 🔸 На участке — старый жилой дом 🔸 Все коммуникации подключены: свет, вода, газ, канализация ✅ Перспективный участок под строит...",1 месяц назад,675,,8,,,,,Ассоциация риелторов КР,,,,
https://www.house.kg/details/352095068867b7f323877-11769083,,,"Дом, 6 и более комнат, 150 м2, 7 соток","Бишкек, с. Джал, Весеняя 10А",$ 350 000,30 611 000 сом,"Продается дом, 2х этажный, кирпичный. Отопление-теплые полы( залит антифриз), окна пластиковые. Кухонная мебель производства России , компания Мария. Кухня оборудована всей необходимой техникой -( плита( газ,электр.), посудомоечная машина, духовка( все фирмы Аристон) Душевая оборудована обогревате...",1 месяц назад,1298,СОБСТВЕННИК,,,,,,,,https://www.house.kg/build/images/listing-image.272e5701.png,,
https://www.house.kg/details/376860768124df3f3b0c1-88600259,,https://cdn.house.kg/house/images/1/8/7/18771eb38a9c1b3757e40d9d6d4d1f9a_240x180.jpg,"Дом, 4-комн., 100 м2, 10 соток",с. Новопокровка,$ 150 000,13 119 000 сом,"Продаётся кирпичный дом. Вторая линия от трассы. Школа, детский сад, магазины в шаговой доступности. Отопление газовое, электрическое и твёрдое топливо. Водоснабжение центральное и скважина. Имеются хоз. постройки.",1 месяц назад,2170,СОБСТВЕННИК,3,,,,,,,,,
https://www.house.kg/details/177721868cd016247bef2-09513104,,,"Дом, 6 и более комнат, 150 м2, 3.2 сотки","Иссык-Кульская область, Каракол, Рахманова 56",$ 180 000,15 742 800 сом,"можно под бизнес, тихий район",1 месяц назад,740,,,,,,,,,,,
https://www.house.kg/details/394905468a40fa58efbd4-49842206,,,"Дом, 5-комн., 87 м2, 10 соток",с. Кашка-Суу,$ 187 200,16 372 512 сом,,1 месяц назад,623,,,,,,,Ассоциация риелторов КР,,,https://www.house.kg/details/394905468a40fa58efbd4-49842206?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/731266168cce1253a2ec6-37846355,,,"Дом, 3-комн., 624 м2, 7 соток","Иссык-Кульская область, Каракол 10",$ 90 000,7 871 400 сом,"Продается уютный 3ком дом в Караколе,есть молодой плодоносящий сад клубника малина смородина 2 видов, водопровод,баня, погреб,хороший район рядом школа, детсад,общественный транспорт в шаговой доступности.",1 месяц назад,823,,,,,,,,,,,
https://www.house.kg/details/883442168cbe26453f180-24263621,,,"Дом, 5-комн., 115 м2, 4 сотки","Бишкек, Ак-Ордо 3 ж/м, Асаба 5",$ 90 000,7 871 400 сом,,1 месяц назад,633,,2,,,,,,,,,
https://www.house.kg/details/8005980631eb301231978-01649374,,,"Дом, 6 и более комнат, 550 м2, 5 соток","Турция, Турция, Анталия. Дёшемеалты, м-р Ешилбаир",$ 1 150 000,100 579 000 сом,"Здравствуйте, дом абсолютно новый, 550кв.м, 8 комнат. 6 спальни с сан.узлами +2 американских зала 8/6, система умный дом, 9 сплит систем, электро жалюзи, полностью мебелирован очень дорого и качественно, 2 сауны, домик для охраны с санузлом, автоматические ворота, и многое другое. Есть видео ролик м...",1 месяц назад,4359,,2,,,,,,,,,
https://www.house.kg/details/807100668c271cb772575-13823050,,,"Дом, 4-комн., 120 м2, 4 сотки","Иссык-Кульская область, с. Бостери",$ 85 000,7 434 100 сом,"Одноэтажный кирпичный дом в селе БОСТЕРИ Иссыккульская область - Материал стен: кирпич с монолитными железобетонными поясами/уголками. - Фундамент: бетонный ленточный/цокольный, высокий. - Кровля: металлпрофиль (темный), скатная, с вентиляционными аэраторами; водосточная система. - Окна: пластиков...",1 месяц назад,925,,,,,,,,,,,
https://www.house.kg/details/500842968cb9b86b35877-18424932,,,"Дом, 3-комн., 31 м2, 6 соток","Бишкек, Гагарина 23",$ 140 000,12 244 400 сом,"Продается дом в отличном состоянии Участок 418 кв. м. По адресу г. Бишкек., Ленинопольский пер. дом 23. Торг уместен",1 месяц назад,609,,2,,,,,,,,,
https://www.house.kg/details/461802768905539b6d9e5-22171170,,,"Дом, 5-комн., 200 м2, 3 сотки","Бишкек, Кара-Жыгач ж/м, Оберон/Горького",$ 123 000,10 757 580 сом,,1 месяц назад,1922,,24,,,,,,,,,
https://www.house.kg/details/636582068cb326f288051-53842061,,,"Дом, 4-комн., 70 м2, 7 соток","Бишкек, Кожзавод, Новосельская 29",$ 180 000,15 742 800 сом,Все подробности по телефону Звонить по номеру +996500240575,1 месяц назад,611,,,,,,,,,,,
https://www.house.kg/details/858039068cb16d79bf033-27078366,,,"Дом, 4-комн., 85 м2, 5 соток","Бишкек, Красный Строитель ж/м 29",$ 75 000,6 559 500 сом,,1 месяц назад,687,,1,,,,,,,,,
https://www.house.kg/details/74203176874f3a9636a49-23174434,,,"Дом, 6 и более комнат, 115 м2, 3.51 сотки","Бишкек, Карпинка, Абдымомунова 00/Осмонкулова",$ 270 000,23 614 200 сом,"🏠 Дом в центре Бишкека – под бизнес! Угловой участок! 📍 Центр города – Рядом мечеть, площадь, торговые центры 🚗 Высокий трафик — идеально под коммерцию! 🔹 Участок 3.5 соток по документам (фактически ~5 соток) 🔹 Угловое расположение – отличная видимость с двух улиц 🔹 Подойдёт под: магазин, оф...",1 месяц назад,2374,,1,,,,,,,,,
https://www.house.kg/details/423089468cae37bd56ad8-75340378,,,"Дом, 6 и более комнат, 1300 м2, 10 соток",с. Люксембург,$ 170 000,14 868 200 сом,,1 месяц назад,682,,,,,,,,,,,
https://www.house.kg/details/60082856876338bf157e3-79761252,,,"Дом, 3-комн., 100 м2, 2 сотки","Иссык-Кульская область, с. Чон-Сары-Ой",$ 85 000,7 434 100 сом,,1 месяц назад,2120,,9,,,,,,,,,
https://www.house.kg/details/165327668bdba6d117760-23900975,,,"Дом, 5-комн., 78 м2, 6 соток","Кант, Некрасова/Октябрьская",$ 100 617,8 800 000 сом,"Продаю большой немецкий дом в Канте. Площадь: Общая площадь дома составляет 78 м², в котором расположены 5 комнат. Состояние: Выполнен свежий и качественный ремонт. Дом полностью утеплен снаружи и отделан современным сайдингом. По всему дому установлены пластиковые окна, что обеспечивает отличную...",1 месяц назад,886,,,,,,,,,,,
https://www.house.kg/details/349497268caa8a37f5ec4-31410421,,,"Дом, 3-комн., 120 м2, 6 соток","Бишкек, Колмо ж/м",$ 120 000,10 495 200 сом,"Продается дом , ж/м Колмо улица Азаттык . Рядом есть школа , садик , баня , магазины , аптеки . Инфраструктура отличная ближе к центру за 20 минут . Дордой и Ош базар тоже за 20 минут . Местоположение отличное . Фактически 7 сотых , и на 4 сотых пустой можно построить квартиру и сдать как бизнес. П...",1 месяц назад,616,,,,,,,,,,,
https://www.house.kg/details/126505568caa626e80362-52712832,,,"Дом, 2-комн., 50 м2, 10 соток","Кант, Пионерский",$ 80 000,6 996 800 сом,"Продается дом + готовый бизнес ( скотоводства) , есть полное условие для скотоводства. Документы красная книга , договор купли продажи . Село Кант . Новый 2022 г строили . По всем вопросам звоните 0700648344 ,0702075652. И можно жить для себя если бизнес не хотите . Видео есть можем отправить по во...",1 месяц назад,809,,2,,,,,,,,,
https://www.house.kg/details/189055268b47b63c6d6e5-55187248,,,"Дом, 3-комн., 70 м2, 10 соток","с. Ак-Джол, Абая",$ 150 000,13 119 000 сом,"Продаю небольшой благоустроенный дом с мебелью и техникой с. Ак-Жол. Есть баня, хозпостройки, 3 фазы, артезиан. Участок 10 соток. Заезд с 2х сторон. Два навеса под машины. В доме теплые полы, интернет, отопление комбинированное. 0701043834",1 месяц назад,1006,,,,,,,,,,,
https://www.house.kg/details/712187568ca4bef240fe3-35969557,,,"Дом, 6 и более комнат, 300 м2, 6 соток","Бишкек, Магистраль",$ 480 000,41 980 800 сом,,1 месяц назад,306,,,,,,,,,,,
https://www.house.kg/details/361121068ca4537d5acd5-48410161,,,"Дом, 6 и более комнат, 270 м2, 8 соток","Бишкек, с. Кок-Джар",$ 650 000,56 849 000 сом,"🔥ПРОДАЁТСЯ ШИКАРНЫЙ ОСОБНЯК В Жилмассиве «Салкын-Тор» 📍Отличное местоположение — свежий воздух, тихий уютный район 😍 удобный доступ к инфраструктуре🕺🏻 в Описание дома: • Участок: 8соток • Общая площадь: 270м2 • 9 комнат + просторная светлая кухня✨ • 3 санузла • Большие светлые окна ✨• Дорогой и каче...",1 месяц назад,378,,1,,,,,,,,,
https://www.house.kg/details/874071868b7b2340e6a56-64133060,,,"Дом, 6 и более комнат, 430 м2, 18 соток","Ошская область, Ош",$ 540 000,47 228 400 сом,"Продается дом в районе Гос. Резиденции, г. Ош. 3 участка по 6 соток. Дом 337 кв.м, 3 уровня + Времянка 104 кв.м Коммуникации: центральная канализация, электричество, газ, водопровод",1 месяц назад,1484,,1,,,,,,,,,
https://www.house.kg/details/996354068c9a01b5491f2-22194597,,,"Дом, 2-комн., 4 м2, 20 соток","Ошская область, Ош, Жилмассив горная поляна",$ 85 000,7 434 100 сом,,1 месяц назад,707,,1,,,,,,,,,
https://www.house.kg/details/13331806852a1348922f1-05633647,,,"Дом, 4-комн., 240 м2, 14 соток","Бишкек, с. Чон-Арык",$ 650 000,56 849 000 сом,"недостроенный дом - цоколь, 1 этаж, 2 этаж, всего 240 кв м участок угловой 14 соток, красная книга",1 месяц назад,668,,,,,,,,,,,
https://www.house.kg/details/527413568c971442a5443-46940132,,,"Дом, 2-комн., 50 м2, 3 сотки","Бишкек, с. Маевка, 8 марта",$ 62 000,5 422 520 сом,"Продается дом в Маевке. Все условия имеются, с мебелью. Имеется функционирующая баня.",1 месяц назад,845,,8,,,,,,,,,
https://www.house.kg/details/896546267f527e2469215-69379374,,,"Дом, 4-комн., 102 м2, 5 соток","Бишкек, с. Орто-Сай",$ 185 000,16 180 100 сом,"Продаем хороший дом в престижном, тихом, чистом районе под горой. Дом утепленный, чистый, с/у в доме и на улице. Чистый воздух, тихая улица. Гараж на одну машину, стоянка во дворе на две машины. Нет проблем с водой и электричеством. Очок кана, кладовка Тел.0703509999",1 месяц назад,801,,5,,Торг уместен,Красная книга,Есть гараж,,,,,
https://www.house.kg/details/55459768c930dde19ac6-98871656,,,"Дом, 3-комн., 30 м2, 1 сотка","Бишкек, Западный автовокзал, Заводской поселок, 634/Фучика/Рыскулова",$ 41 000,3 585 860 сом,"Продаю дом 30 кв. м. в районе Ошского рынка заводской поселек Фучика / Рыскулова участок по документам 1 соток, по факту 3 сотки проживают квартиранты 30 тыс сом ежемесячно",1 месяц назад,1283,,5,,,,,,,,https://www.house.kg/details/55459768c930dde19ac6-98871656?cadastre-details-block,Отчёт из Кадастра
https://www.house.kg/details/409442367d120428ca9a7-79091002,,,"Дом, 6 и более комнат, 110 м2, 5.7 соток","Бишкек, с. Маевка, Новая 67",$ 80 037,7 000 000 сом,"Продается 2 дома на участке 5.7 соток.с.Маевка! ❗имеется гос акт(красная книга)тех.паспорт,договор купли продажи. ❗дом на фото справа 80² -прихожая 12² -кухня 12² -большой зал 28² - спальня 12² -детская 10² - сан узел туалет с душевой. ❗дом на фото слева 30² -2 комнаты по 12...",1 месяц назад,2115,,6,,,,,,,,,
https://www.house.kg/details/1767736674ed428833a62-68835399,,,"Дом, 3-комн., 60 м2, 8 соток","Бишкек, Учкун ж/м 63",$ 250 000,21 865 000 сом,"продаю дом, можно и под бизнес, по первой линии ул Ауэзова. участок 8 соток фактически, 5.25 по документам.",1 месяц назад,1216,,1,,,,,,,,,
https://www.house.kg/details/987053595f1087a-92b3-11f0-b353-3cecef21e24a,,,"Дом, 6 и более комнат, 300 м2, 4 сотки","Бишкек, Арча-Бешик ж/м",$ 450 000,39 357 000 сом,,1 месяц назад,225,,,,,,,,,,,
https://www.house.kg/details/7286457681b05e18b1980-25207212,,,"Дом, 4-комн., 108 м2, 620 соток","Бишкек, Лебединовка, Мамыркалиева/Салиева",$ 160 000,13 993 600 сом,"СРОЧНО продается дом в Лебединовке, 1-я линия! Все документы в порядке! Продаю уютный жилой дом с ухоженным участком с плодовыми деревьями и с контейнером оборудованным под магазин Характеристики: • Участок: 6,2 сотки, есть гос акт (красная книга), договор купли-продажи, тех паспорт - Централ...",1 месяц назад,2509,,14,,,,,,,,,
https://www.house.kg/details/211041168c805ffb542c9-77560388,,,"Дом, 6 и более комнат, 174 м2, 6 соток",с. Арашан,$ 180 000,15 742 800 сом,"Продаётся новый дом 174 м² с мансардой и садом! Площадь дома 174 м², построен в 2022 году – новый, надёжный и готов к проживанию. Уютная мансарда идеальное место для спальни, кабинета или зоны отдыха. Все коммуникации отопление, электричество, питьевая вода + вода для полива. Дом находится в тихом ...",1 месяц назад,645,,,,,,,,,,,
https://www.house.kg/details/56738968c7df33e47539-30603539,,,"Дом, 4-комн., 100 м2, 4 сотки","с. Кара Джыгач, Кондучалова 258",$ 65 000,5 684 900 сом,"🏡 Продаю дом 100 м² + участок 4 сотки 📍 с. Кара-Жыгач (с/х Ала-Тоо), эко район 📜 Красная книга, все документы в порядке 💧 Артезианская вода — чистая, без хлорки ⚡ Электричество, школа, садик, парк, гольф-клуб — всё рядом! 🚌 Ходит городской автобус #226 💰 Цена: 60000 $ 🤝 Торг уместен ID: ...",1 месяц назад,829,,4,,,,,,,,,
https://www.house.kg/details/9145504688de91e4c8586-65162876,,,"Дом, 6 и более комнат, 280 м2, 4 сотки","Бишкек, Арча-Бешик ж/м, Чатыр кол 24/Сары булун",$ 330 000,28 861 800 сом,"🏡 Готовый дом — с РАССРОЧКОЙ , бартером и дизайн проектом под ваш вкус ! Самый популярный район АРЧА БЕШИК. 📍 Ул. Сары-Булун / Чатыр-Кол ЦЕНА 3️⃣3️⃣0️⃣ 0️⃣0️⃣0️⃣$ Возможна рассрочка или бартер на сумму до 110 000$! ✨ СТИЛЬНЫЙ ДОМ ПОД ВАШ ВКУС Продается ГОТОВЫЙ 2-этажный дом общей площадью 280 м²,...",1 месяц назад,1511,,5,,,,,,,,,
https://www.house.kg/details/956290268a6292f7f7c57-90106717,,,"Дом, 3-комн., 50 м2, 5 соток","с. Новопокровка, Чапаева 279/Турсун баря",$ 73 000,6 384 580 сом,Начало ново Покровка локация супер 👍,1 месяц назад,1370,,8,,,,,,,,,
https://www.house.kg/details/575010168c79436f236f4-96050060,,,"Дом, 4-комн., 200 м2, 5 соток","Бишкек, с. Кок-Джар",$ 327 000,28 599 420 сом,"🔥 Продаётся новый кирпичный дом в районе Кок-Жар! 🔥 🏡 Общая площадь: 200 м² 🌿 Участок: 5 соток 📍 Расположение: Кок-Жар — развитый, обжитый район 📅 Год постройки: 2025 🛠 Состояние: свежий евроремонт, дом полностью новый, — Высокие потолки (3.3 м) создают ощущение простора и света Коммуникаци...",1 месяц назад,345,,1,,,,,,,,,
https://www.house.kg/details/691538868ac17ffded393-63148467,,,"Дом, 6 и более комнат, 280 м2, 4 сотки","Бишкек, Арча-Бешик ж/м",$ 390 000,34 109 400 сом,"✨Продается просторный дом вашей мечты!✨ 🏡 Двухуровневый дом — 280 м² Усаток 4 сот. 📍 Район Арча-Бешик (Магистраль/Садырбаева) ✅ Цокольный этаж… ✅ Газовое отопление ✅ Все коммуникации центральные ✅ Навес для авто + зона барбекю ✅ Качественный современный ремонт 📌 Планировка: 1 этаж — холл, кухня, ...",1 месяц назад,464,,4,,,,,,,,,
https://www.house.kg/details/18336516877cebce93683-11650647,,,"Дом, 6 и более комнат, 700 м2, 5 соток","Бишкек, АУЦА, Институт сейсмостойкого строительства 2 9 9/Институт сейсмостойкого строительства 2 9",$ 700 000,61 222 000 сом,"Жилой дом в районе АУЦА . 200 метров от университета , по первой линии. Через дорогу строится новый современный жилой комплекс от ICON , рядом еще ELIZAVETA и AVANGARD. Перспективный район для жилья или бизнеса. Перспектива перепродажи в ближайшие годы с хорошей наценкой за счет расположения участ...",1 месяц назад,91159,,25,,,,,,,,,
https://www.house.kg/details/317324268c6d53b869de4-71686747,,,"Дом, 6 и более комнат, 360 м2, 4 сотки","Бишкек, Арча-Бешик ж/м, Улица Куйукова 190/Ак-Куу",$ 300 000,26 238 000 сом,,1 месяц назад,673,,3,,,,,,,,,
https://www.house.kg/details/623103368c6cc8025eee1-00347311,,,"Дом, 6 и более комнат, 265 м2, 4.8 сотки","Бишкек, Карла Маркса",$ 500 000,43 730 000 сом,Район Карла-Маркса пересекает Дружбы . Смежный с первой линией по Карла-Маркса ..,1 месяц назад,694,,1,,,,,,,,,
https://www.house.kg/details/442724668c694ecdb8868-05975869,,,"Дом, 6 и более комнат, 7 м2, 7000 соток","Бишкек, Ипподром, Гагарина, 159/Хоперская",$ 270 000,23 614 200 сом,"Дом по улице Гагарина номер 159 Соток 6k Жилой дом, сзади недостроенный.",2 месяца назад,604,,1,,,,,,,,,
https://www.house.kg/details/419646868c68447913379-92650705,,,"Дом, 6 и более комнат, 260 м2, 4.2 сотки","Бишкек, Карла Маркса/Матросова/ Джантошева",$ 590 000,51 601 400 сом,"Продаю 2-уровневый дом 260 м2 1,5 кирпича утепление базальт Входная группа из Сары-Таш Утепленная крыша из мягкой кровли Дом монолитный Все коммуникации центральные Джантошева / Матросова Рядом: школы, садики, поликлиники, рынок, торговые центры, парковая зона все доступно с 4х сторон) Все сосед...",2 месяца назад,339,,,,,,,,,,,
https://www.house.kg/details/5850327689add62007841-96095486,,,"Дом, 6 и более комнат, 112.75 м2, 5 соток","Иссык-Кульская область, с. Чон-Сары-Ой, Кудайменде",$ 74 949,6 555 000 сом,🏡 Продается дом и участок в селе Чон-Сары-Ой 📍 Отличное расположение — всего 200 м от главной трассы. Шикарный панорамный вид на озеро и горы. Варианты продажи: 1️⃣ Дом с ремонтом и мебелью на участке 5 соток 2️⃣ Участок 5 соток с фундаментом 3️⃣ Весь участок 10 соток с домом и фундаментом ...,2 месяца назад,578,,2,,,,,,,,,
